frame_id,job_action,hand_activity_class,grip_type_proxy,motion_class_rule
605,Dexterous Hand movements,static,precision,static
606,Dexterous Hand movements,static,precision,static
607,Dexterous Hand movements,static,precision,static
608,Dexterous Hand movements,static,precision,static
609,Dexterous Hand movements,static,precision,static
610,Dexterous Hand movements,static,precision,static
611,Dexterous Hand movements,static,precision,static
612,Dexterous Hand movements,static,precision,static
613,Dexterous Hand movements,static,precision,static
614,Dexterous Hand movements,static,precision,static
615,Dexterous Hand movements,static,open,static
616,Dexterous Hand movements,static,precision,static
617,Dexterous Hand movements,static,precision,static
618,Dexterous Hand movements,static,precision,static
619,Dexterous Hand movements,static,precision,static
620,Dexterous Hand movements,static,precision,static
621,Dexterous Hand movements,static,precision,static
622,Dexterous Hand movements,static,precision,static
623,Dexterous Hand movements,static,precision,static
624,Dexterous Hand movements,static,precision,static
625,Dexterous Hand movements,static,precision,static
626,Dexterous Hand movements,static,open,static
627,Dexterous Hand movements,static,precision,static
628,Dexterous Hand movements,static,precision,static
629,Dexterous Hand movements,static,open,static
630,Dexterous Hand movements,static,open,static
631,Dexterous Hand movements,static,open,static
632,Dexterous Hand movements,static,open,static
633,Dexterous Hand movements,static,open,static
634,Dexterous Hand movements,static,open,static
635,Dexterous Hand movements,static,precision,static
636,Dexterous Hand movements,static,precision,static
637,Dexterous Hand movements,static,open,static
638,Dexterous Hand movements,static,precision,static
639,Dexterous Hand movements,static,precision,static
640,Dexterous Hand movements,static,precision,static
641,Dexterous Hand movements,static,precision,static
642,Dexterous Hand movements,static,open,static
643,Dexterous Hand movements,static,precision,static
644,Dexterous Hand movements,static,precision,static
645,Dexterous Hand movements,static,open,static
646,Dexterous Hand movements,static,precision,static
647,Dexterous Hand movements,static,open,static
648,Dexterous Hand movements,static,open,static
649,Dexterous Hand movements,static,open,static
650,Dexterous Hand movements,static,open,static
651,Dexterous Hand movements,static,open,static
652,Dexterous Hand movements,static,open,static
653,Dexterous Hand movements,static,open,static
654,Dexterous Hand movements,static,precision,static
655,Dexterous Hand movements,static,open,static
656,Dexterous Hand movements,static,open,static
657,Dexterous Hand movements,static,precision,static
658,Dexterous Hand movements,static,open,static
659,Dexterous Hand movements,static,open,static
660,Dexterous Hand movements,static,open,static
661,Dexterous Hand movements,static,open,static
662,Dexterous Hand movements,static,open,static
663,Dexterous Hand movements,static,precision,static
664,Dexterous Hand movements,static,precision,static
665,Dexterous Hand movements,static,precision,static
666,Dexterous Hand movements,static,precision,static
667,Dexterous Hand movements,static,precision,static
668,Dexterous Hand movements,static,precision,static
669,Dexterous Hand movements,static,open,static
670,Dexterous Hand movements,static,precision,static
671,Dexterous Hand movements,static,precision,static
672,Dexterous Hand movements,static,precision,static
673,Dexterous Hand movements,static,precision,static
674,Dexterous Hand movements,static,precision,static
675,Dexterous Hand movements,static,open,static
676,Dexterous Hand movements,static,open,static
677,Dexterous Hand movements,static,open,static
678,Dexterous Hand movements,static,precision,static
679,Dexterous Hand movements,static,open,static
680,Dexterous Hand movements,static,open,static
681,Dexterous Hand movements,static,open,static
682,Dexterous Hand movements,static,open,static
683,Dexterous Hand movements,static,open,static
684,Dexterous Hand movements,static,open,static
685,Dexterous Hand movements,static,open,static
686,Dexterous Hand movements,static,open,static
687,Dexterous Hand movements,static,open,static
688,Dexterous Hand movements,static,precision,static
689,Dexterous Hand movements,static,open,static
690,Dexterous Hand movements,static,open,static
691,Dexterous Hand movements,static,precision,static
692,Dexterous Hand movements,static,open,static
693,Dexterous Hand movements,static,open,static
694,Dexterous Hand movements,static,open,static
695,Dexterous Hand movements,static,open,static
696,Dexterous Hand movements,static,open,static
697,Dexterous Hand movements,static,open,static
698,Dexterous Hand movements,static,open,static
699,Dexterous Hand movements,static,open,static
700,Dexterous Hand movements,static,open,static
701,Dexterous Hand movements,static,open,static
702,Dexterous Hand movements,static,open,static
703,Dexterous Hand movements,static,open,static
704,Dexterous Hand movements,static,open,static
705,Dexterous Hand movements,static,open,static
706,Dexterous Hand movements,static,open,static
707,Dexterous Hand movements,static,open,static
708,Dexterous Hand movements,static,open,static
709,Dexterous Hand movements,static,open,static
710,Dexterous Hand movements,static,open,static
711,Dexterous Hand movements,static,open,static
712,Dexterous Hand movements,static,open,static
713,Dexterous Hand movements,static,open,static
714,Dexterous Hand movements,static,open,static
715,Dexterous Hand movements,static,open,static
716,Dexterous Hand movements,static,open,static
717,Dexterous Hand movements,static,open,static
718,Dexterous Hand movements,static,open,static
719,Dexterous Hand movements,static,open,static
720,Dexterous Hand movements,static,open,static
721,Dexterous Hand movements,static,open,static
722,Dexterous Hand movements,static,open,static
723,Dexterous Hand movements,static,open,static
724,Dexterous Hand movements,static,open,static
725,Dexterous Hand movements,static,open,static
726,Dexterous Hand movements,static,open,static
727,Dexterous Hand movements,static,open,static
728,Dexterous Hand movements,static,precision,static
729,Dexterous Hand movements,static,precision,static
730,Dexterous Hand movements,static,precision,static
731,Dexterous Hand movements,static,precision,static
732,Dexterous Hand movements,static,open,static
733,Dexterous Hand movements,static,precision,static
734,Dexterous Hand movements,static,precision,static
735,Dexterous Hand movements,static,precision,static
736,Dexterous Hand movements,static,precision,static
737,Dexterous Hand movements,static,precision,static
738,Dexterous Hand movements,static,precision,static
739,Dexterous Hand movements,static,open,static
740,Dexterous Hand movements,static,open,static
741,Dexterous Hand movements,static,open,static
742,Dexterous Hand movements,static,open,static
743,Dexterous Hand movements,static,open,static
744,Dexterous Hand movements,static,open,static
745,Dexterous Hand movements,static,open,static
746,Dexterous Hand movements,static,open,static
747,Dexterous Hand movements,static,precision,static
748,Dexterous Hand movements,static,open,static
749,Dexterous Hand movements,static,open,static
750,Dexterous Hand movements,static,open,static
751,Dexterous Hand movements,static,open,static
752,Dexterous Hand movements,static,open,static
753,Dexterous Hand movements,static,precision,static
754,Dexterous Hand movements,static,precision,static
755,Dexterous Hand movements,static,open,static
756,Dexterous Hand movements,static,open,static
757,Dexterous Hand movements,static,open,static
758,Dexterous Hand movements,static,open,static
759,Dexterous Hand movements,static,open,static
760,Dexterous Hand movements,static,open,static
761,Dexterous Hand movements,static,open,static
762,Dexterous Hand movements,static,open,static
763,Dexterous Hand movements,static,open,static
764,Dexterous Hand movements,static,open,static
765,Dexterous Hand movements,static,open,static
766,Dexterous Hand movements,static,precision,static
767,Dexterous Hand movements,static,open,static
768,Dexterous Hand movements,static,open,static
769,Dexterous Hand movements,static,open,static
770,Dexterous Hand movements,static,open,static
771,Dexterous Hand movements,static,open,static
772,Dexterous Hand movements,static,open,static
773,Dexterous Hand movements,static,open,static
774,Dexterous Hand movements,static,precision,static
775,Dexterous Hand movements,static,open,static
776,Dexterous Hand movements,static,precision,static
777,Dexterous Hand movements,static,open,static
778,Dexterous Hand movements,static,precision,static
779,Dexterous Hand movements,static,precision,static
780,Dexterous Hand movements,static,open,static
781,Dexterous Hand movements,static,precision,static
782,Dexterous Hand movements,static,precision,static
783,Dexterous Hand movements,static,precision,static
784,Dexterous Hand movements,static,precision,static
785,Dexterous Hand movements,static,precision,static
786,Dexterous Hand movements,static,pinch,static
787,Dexterous Hand movements,static,precision,static
788,Dexterous Hand movements,static,open,static
789,Dexterous Hand movements,static,open,static
790,Dexterous Hand movements,static,open,static
791,Dexterous Hand movements,static,open,static
792,Dexterous Hand movements,static,open,static
793,Dexterous Hand movements,static,open,static
794,Dexterous Hand movements,static,open,static
795,Dexterous Hand movements,static,open,static
796,Dexterous Hand movements,static,open,static
797,Dexterous Hand movements,static,open,static
798,Dexterous Hand movements,static,open,static
799,Dexterous Hand movements,static,open,static
800,Dexterous Hand movements,static,open,static
