frame_id,action
1070,Dexterous Hand movements
1071,Dexterous Hand movements
1072,Dexterous Hand movements
1073,Dexterous Hand movements
1074,Dexterous Hand movements
1075,Dexterous Hand movements
1076,Dexterous Hand movements
1077,Dexterous Hand movements
1078,Dexterous Hand movements
1079,Dexterous Hand movements
1080,Dexterous Hand movements
1081,Dexterous Hand movements
1082,Dexterous Hand movements
1083,Dexterous Hand movements
1084,Dexterous Hand movements
1085,Dexterous Hand movements
1086,Dexterous Hand movements
1087,Dexterous Hand movements
1088,Dexterous Hand movements
1089,Dexterous Hand movements
1090,Dexterous Hand movements
1091,Dexterous Hand movements
1092,Dexterous Hand movements
1093,Dexterous Hand movements
1094,Dexterous Hand movements
1095,Dexterous Hand movements
1096,Dexterous Hand movements
1097,Dexterous Hand movements
1098,Dexterous Hand movements
1099,Dexterous Hand movements
1100,Dexterous Hand movements
1101,Dexterous Hand movements
1102,Dexterous Hand movements
1103,Dexterous Hand movements
1104,Dexterous Hand movements
1105,Dexterous Hand movements
1106,Dexterous Hand movements
1107,Dexterous Hand movements
1108,Dexterous Hand movements
1109,Dexterous Hand movements
1110,Dexterous Hand movements
1111,Dexterous Hand movements
1112,Dexterous Hand movements
1113,Dexterous Hand movements
1114,Dexterous Hand movements
1115,Dexterous Hand movements
1116,Dexterous Hand movements
1117,Dexterous Hand movements
1118,Dexterous Hand movements
1119,Dexterous Hand movements
1120,Dexterous Hand movements
1121,Dexterous Hand movements
1122,Dexterous Hand movements
1123,Dexterous Hand movements
1124,Dexterous Hand movements
1125,Dexterous Hand movements
1126,Dexterous Hand movements
1127,Dexterous Hand movements
1128,Dexterous Hand movements
1129,Dexterous Hand movements
1130,Dexterous Hand movements
1131,Dexterous Hand movements
1132,Dexterous Hand movements
1133,Dexterous Hand movements
1134,Dexterous Hand movements
1135,Dexterous Hand movements
1136,Dexterous Hand movements
1137,Dexterous Hand movements
1138,Dexterous Hand movements
1139,Dexterous Hand movements
1140,Dexterous Hand movements
1141,Dexterous Hand movements
1142,Dexterous Hand movements
1143,Dexterous Hand movements
1144,Dexterous Hand movements
1145,Dexterous Hand movements
1146,Dexterous Hand movements
1147,Dexterous Hand movements
1148,Dexterous Hand movements
1149,Dexterous Hand movements
1150,Dexterous Hand movements
1151,Dexterous Hand movements
1152,Dexterous Hand movements
1153,Dexterous Hand movements
1154,Dexterous Hand movements
1155,Dexterous Hand movements
1156,Dexterous Hand movements
1157,Dexterous Hand movements
1158,Dexterous Hand movements
1159,Dexterous Hand movements
1160,Dexterous Hand movements
1161,Dexterous Hand movements
1162,Dexterous Hand movements
1163,Dexterous Hand movements
1164,Dexterous Hand movements
1165,Dexterous Hand movements
1166,Dexterous Hand movements
1167,Dexterous Hand movements
1168,Dexterous Hand movements
1169,Dexterous Hand movements
1170,Dexterous Hand movements
1171,Dexterous Hand movements
1172,Dexterous Hand movements
1173,Dexterous Hand movements
1174,Dexterous Hand movements
1175,Dexterous Hand movements
1176,Dexterous Hand movements
1177,Dexterous Hand movements
1178,Dexterous Hand movements
1179,Dexterous Hand movements
1180,Dexterous Hand movements
1181,Dexterous Hand movements
1182,Dexterous Hand movements
1183,Dexterous Hand movements
1184,Dexterous Hand movements
1185,Dexterous Hand movements
1186,Dexterous Hand movements
1187,Dexterous Hand movements
1188,Dexterous Hand movements
1189,Dexterous Hand movements
1190,Dexterous Hand movements
1191,Dexterous Hand movements
1192,Dexterous Hand movements
1193,Dexterous Hand movements
1194,Dexterous Hand movements
1195,Dexterous Hand movements
1196,Dexterous Hand movements
1197,Dexterous Hand movements
1198,Dexterous Hand movements
1199,Dexterous Hand movements
1200,Dexterous Hand movements
1201,Dexterous Hand movements
1202,Dexterous Hand movements
1203,Dexterous Hand movements
1204,Dexterous Hand movements
1205,Dexterous Hand movements
1206,Dexterous Hand movements
1207,Dexterous Hand movements
1208,Dexterous Hand movements
1209,Dexterous Hand movements
1210,Dexterous Hand movements
1211,Dexterous Hand movements
1212,Dexterous Hand movements
1213,Dexterous Hand movements
1214,Dexterous Hand movements
1215,Dexterous Hand movements
1216,Dexterous Hand movements
1217,Dexterous Hand movements
1218,Dexterous Hand movements
1219,Dexterous Hand movements
1220,Dexterous Hand movements
1221,Dexterous Hand movements
1222,Dexterous Hand movements
1223,Dexterous Hand movements
1224,Dexterous Hand movements
1225,Dexterous Hand movements
1226,Dexterous Hand movements
1227,Dexterous Hand movements
1228,Dexterous Hand movements
1229,Dexterous Hand movements
1230,Dexterous Hand movements
1231,Dexterous Hand movements
1232,Dexterous Hand movements
1233,Dexterous Hand movements
1234,Dexterous Hand movements
1235,Dexterous Hand movements
1236,Dexterous Hand movements
1237,Dexterous Hand movements
1238,Dexterous Hand movements
1239,Dexterous Hand movements
1240,Dexterous Hand movements
1241,Dexterous Hand movements
1242,Dexterous Hand movements
1243,Dexterous Hand movements
1244,Dexterous Hand movements
1245,Dexterous Hand movements
1246,Dexterous Hand movements
1247,Dexterous Hand movements
1248,Dexterous Hand movements
1249,Dexterous Hand movements
1250,Dexterous Hand movements
1251,Dexterous Hand movements
1252,Dexterous Hand movements
1253,Dexterous Hand movements
1254,Dexterous Hand movements
1255,Dexterous Hand movements
1256,Dexterous Hand movements
1257,Dexterous Hand movements
1258,Dexterous Hand movements
1259,Dexterous Hand movements
1260,Dexterous Hand movements
1261,Dexterous Hand movements
1262,Dexterous Hand movements
1263,Dexterous Hand movements
1264,Dexterous Hand movements
1265,Dexterous Hand movements
1266,Dexterous Hand movements
1267,Dexterous Hand movements
1268,Dexterous Hand movements
1269,Dexterous Hand movements
1270,Dexterous Hand movements
1271,Dexterous Hand movements
1272,Dexterous Hand movements
1273,Dexterous Hand movements
1274,Dexterous Hand movements
1275,Dexterous Hand movements
1276,Dexterous Hand movements
1277,Dexterous Hand movements
1278,Dexterous Hand movements
1279,Dexterous Hand movements
1280,Dexterous Hand movements
1281,Dexterous Hand movements
1282,Dexterous Hand movements
1283,Dexterous Hand movements
1284,Dexterous Hand movements
1285,Dexterous Hand movements
1286,Dexterous Hand movements
1287,Dexterous Hand movements
1288,Dexterous Hand movements
1289,Dexterous Hand movements
1290,Dexterous Hand movements
1291,Dexterous Hand movements
1292,Dexterous Hand movements
1293,Dexterous Hand movements
1294,Dexterous Hand movements
1295,Dexterous Hand movements
1296,Dexterous Hand movements
1297,Dexterous Hand movements
1298,Dexterous Hand movements
1299,Dexterous Hand movements
1300,Dexterous Hand movements
1301,Dexterous Hand movements
1302,Dexterous Hand movements
1303,Dexterous Hand movements
1304,Dexterous Hand movements
1305,Dexterous Hand movements
1306,Dexterous Hand movements
1307,Dexterous Hand movements
1308,Dexterous Hand movements
1309,Dexterous Hand movements
1310,Dexterous Hand movements
1311,Dexterous Hand movements
1312,Dexterous Hand movements
1313,Dexterous Hand movements
1314,Dexterous Hand movements
1315,Dexterous Hand movements
1316,Dexterous Hand movements
1317,Dexterous Hand movements
1318,Dexterous Hand movements
1319,Dexterous Hand movements
1320,Dexterous Hand movements
1321,Dexterous Hand movements
1322,Dexterous Hand movements
1323,Dexterous Hand movements
1324,Dexterous Hand movements
1325,Dexterous Hand movements
1326,Dexterous Hand movements
1327,Dexterous Hand movements
1328,Dexterous Hand movements
1329,Dexterous Hand movements
1330,Dexterous Hand movements
1331,Dexterous Hand movements
1332,Dexterous Hand movements
1333,Dexterous Hand movements
1334,Dexterous Hand movements
1335,Dexterous Hand movements
1336,Dexterous Hand movements
1337,Dexterous Hand movements
1338,Dexterous Hand movements
1339,Dexterous Hand movements
1340,Dexterous Hand movements
1341,Dexterous Hand movements
1342,Dexterous Hand movements
1343,Dexterous Hand movements
1344,Dexterous Hand movements
1345,Dexterous Hand movements
1346,Dexterous Hand movements
1347,Dexterous Hand movements
1348,Dexterous Hand movements
1349,Dexterous Hand movements
1350,Dexterous Hand movements
1351,Dexterous Hand movements
1352,Dexterous Hand movements
1353,Dexterous Hand movements
1354,Dexterous Hand movements
1355,Dexterous Hand movements
1356,Dexterous Hand movements
1357,Dexterous Hand movements
1358,Dexterous Hand movements
1359,Dexterous Hand movements
1360,Dexterous Hand movements
1361,Dexterous Hand movements
1362,Dexterous Hand movements
1363,Dexterous Hand movements
1364,Dexterous Hand movements
1365,Dexterous Hand movements
1366,Dexterous Hand movements
1367,Dexterous Hand movements
1368,Dexterous Hand movements
1369,Dexterous Hand movements
1370,Dexterous Hand movements
1371,Dexterous Hand movements
1372,Dexterous Hand movements
1373,Dexterous Hand movements
1374,Dexterous Hand movements
1375,Dexterous Hand movements
1376,Dexterous Hand movements
1377,Dexterous Hand movements
1378,Dexterous Hand movements
1379,Dexterous Hand movements
1380,Dexterous Hand movements
1381,Dexterous Hand movements
1382,Dexterous Hand movements
1383,Dexterous Hand movements
1384,Dexterous Hand movements
1385,Dexterous Hand movements
1386,Dexterous Hand movements
1387,Dexterous Hand movements
1388,Dexterous Hand movements
1389,Dexterous Hand movements
1390,Dexterous Hand movements
1391,Dexterous Hand movements
1392,Dexterous Hand movements
1393,Dexterous Hand movements
1394,Dexterous Hand movements
1395,Dexterous Hand movements
1396,Dexterous Hand movements
1397,Dexterous Hand movements
1398,Dexterous Hand movements
1399,Dexterous Hand movements
1400,Dexterous Hand movements
1401,Dexterous Hand movements
1402,Dexterous Hand movements
1403,Dexterous Hand movements
1404,Dexterous Hand movements
1405,Dexterous Hand movements
1406,Dexterous Hand movements
1407,Dexterous Hand movements
1408,Dexterous Hand movements
1409,Dexterous Hand movements
1410,Dexterous Hand movements
1411,Dexterous Hand movements
1412,Dexterous Hand movements
1413,Dexterous Hand movements
1414,Dexterous Hand movements
1415,Dexterous Hand movements
1416,Dexterous Hand movements
1417,Dexterous Hand movements
1418,Dexterous Hand movements
1419,Dexterous Hand movements
1420,Dexterous Hand movements
1421,Dexterous Hand movements
1422,Dexterous Hand movements
1423,Dexterous Hand movements
1424,Dexterous Hand movements
1425,Dexterous Hand movements
1426,Dexterous Hand movements
1427,Dexterous Hand movements
1428,Dexterous Hand movements
1429,Dexterous Hand movements
1430,Dexterous Hand movements
1431,Dexterous Hand movements
1432,Dexterous Hand movements
1433,Dexterous Hand movements
1434,Dexterous Hand movements
1435,Dexterous Hand movements
1436,Dexterous Hand movements
1437,Dexterous Hand movements
1438,Dexterous Hand movements
1439,Dexterous Hand movements
1440,Dexterous Hand movements
1441,Dexterous Hand movements
1442,Dexterous Hand movements
1443,Dexterous Hand movements
1444,Dexterous Hand movements
1445,Dexterous Hand movements
1446,Dexterous Hand movements
1447,Dexterous Hand movements
1448,Dexterous Hand movements
1449,Dexterous Hand movements
1450,Dexterous Hand movements
1451,Dexterous Hand movements
1452,Dexterous Hand movements
1453,Dexterous Hand movements
1454,Dexterous Hand movements
1455,Dexterous Hand movements
1456,Dexterous Hand movements
1457,Dexterous Hand movements
1458,Dexterous Hand movements
1459,Dexterous Hand movements
1460,Dexterous Hand movements
1461,Dexterous Hand movements
1462,Dexterous Hand movements
1463,Dexterous Hand movements
1464,Dexterous Hand movements
1465,Dexterous Hand movements
1466,Dexterous Hand movements
1467,Dexterous Hand movements
1468,Dexterous Hand movements
1469,Dexterous Hand movements
1470,Dexterous Hand movements
1471,Dexterous Hand movements
1472,Dexterous Hand movements
1473,Dexterous Hand movements
1474,Dexterous Hand movements
1475,Dexterous Hand movements
1476,Dexterous Hand movements
1477,Dexterous Hand movements
1478,Dexterous Hand movements
1479,Dexterous Hand movements
1480,Dexterous Hand movements
1481,Dexterous Hand movements
1482,Dexterous Hand movements
1483,Dexterous Hand movements
1484,Dexterous Hand movements
1485,Dexterous Hand movements
1486,Dexterous Hand movements
1487,Dexterous Hand movements
1488,Dexterous Hand movements
1489,Dexterous Hand movements
1490,Dexterous Hand movements
1491,Dexterous Hand movements
1492,Dexterous Hand movements
1493,Dexterous Hand movements
1494,Dexterous Hand movements
1495,Dexterous Hand movements
1496,Dexterous Hand movements
1497,Dexterous Hand movements
1498,Dexterous Hand movements
1499,Dexterous Hand movements
1500,Dexterous Hand movements
1501,Dexterous Hand movements
1502,Dexterous Hand movements
1503,Dexterous Hand movements
1504,Dexterous Hand movements
1505,Dexterous Hand movements
1506,Dexterous Hand movements
1507,Dexterous Hand movements
1508,Dexterous Hand movements
1509,Dexterous Hand movements
1510,Dexterous Hand movements
1511,Dexterous Hand movements
1512,Dexterous Hand movements
1513,Dexterous Hand movements
1514,Dexterous Hand movements
1515,Dexterous Hand movements
1516,Dexterous Hand movements
1517,Dexterous Hand movements
1518,Dexterous Hand movements
1519,Dexterous Hand movements
1520,Dexterous Hand movements
1521,Dexterous Hand movements
1522,Dexterous Hand movements
1523,Dexterous Hand movements
1524,Dexterous Hand movements
1525,Dexterous Hand movements
1526,Dexterous Hand movements
1527,Dexterous Hand movements
1528,Dexterous Hand movements
1529,Dexterous Hand movements
1530,Dexterous Hand movements
1531,Dexterous Hand movements
1532,Dexterous Hand movements
1533,Dexterous Hand movements
1534,Dexterous Hand movements
1535,Dexterous Hand movements
1536,Dexterous Hand movements
